5.5800 	EXP 	Created Choice4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='Choice4', opacity=1.0, ori=0, pos=array([12., -9.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
5.5854 	EXP 	Created Chosen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='Chosen', opacity=1.0, ori=0, pos=array([  0., -11.]), rgb=array([255., 255., 255.]), text='default text', units='cm', win=Window(...), wrapWidth=15.0)
5.5928 	EXP 	Created YourChoice = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='YourChoice', opacity=1.0, ori=0, pos=array([ 0., -9.]), rgb=array([255., 255., 255.]), text='Your Choice:', units='cm', win=Window(...), wrapWidth=15.0)
5.5972 	EXP 	Created twentysec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='twentysec', opacity=1.0, ori=0, pos=array([-17.,   1.]), rgb=array([255., 255., 255.]), text='20', units='cm', win=Window(...), wrapWidth=15.0)
5.6008 	EXP 	Created FifteenSec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='FifteenSec', opacity=1.0, ori=0, pos=array([-17.,   1.]), rgb=array([255., 255., 255.]), text='15', units='cm', win=Window(...), wrapWidth=15.0)
5.6030 	EXP 	Created TenSec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='TenSec', opacity=1.0, ori=0, pos=array([-17.,   1.]), rgb=array([255., 255., 255.]), text='10', units='cm', win=Window(...), wrapWidth=15.0)
5.6053 	EXP 	Created FiveSec = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='FiveSec', opacity=1.0, ori=0, pos=array([-17.,   1.]), rgb=array([255., 255., 255.]), text='5', units='cm', win=Window(...), wrapWidth=15.0)
5.6109 	EXP 	Created Timer = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-13.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.5, italic=False, languageStyle='LTR', name='Timer', opacity=1.0, ori=0, pos=array([-17.,   3.]), rgb=array([255., 255., 255.]), text='Seconds left:', units='cm', win=Window(...), wrapWidth=15.0)
5.6236 	EXP 	Created Question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Question', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Rate how well you felt what they were feeling:', units='norm', win=Window(...), wrapWidth=1)
5.6656 	EXP 	Created rating = RatingScale(__class__=type(...), acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText='accept?', autoLog=True, choices=['1', '2', '3', '4', '5'], depth=0, disappear=False, flipVert=False, high=4, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=0, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, -0.4], precision=1, respKeys=['0', '1', '2', '3', '4'], rightKeys=['right'], scale='<default>', self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=4.0, win=Window(...))
5.6662 	EXP 	Created Wait3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Wait3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='norm', win=Window(...), wrapWidth=1)
5.6729 	EXP 	Created BreakText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='BreakText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Take a five minute break', units='norm', win=Window(...), wrapWidth=1)
5.6781 	EXP 	Created EndText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='EndText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Thanks for participating!\n', units='norm', win=Window(...), wrapWidth=1)
5.7039 	EXP 	rating: flipVert = False
5.7039 	EXP 	rating: autoLog = True
5.7039 	EXP 	text: autoDraw = True
6.1599 	DATA 	Keypress: space
6.1802 	EXP 	Imported HeartBeat3.xlsx as conditions, 108 conditions, 8 params
6.1807 	EXP 	Created sequence: sequential, trialTypes=108, nReps=1, seed=None
6.1810 	EXP 	New trial (rep=0, index=0): OrderedDict([('pic', 'eyes1.png'), ('sound', 'heart120_1.wav'), ('c1', 'playful'), ('c2', 'comforting'), ('c3', 'irritated'), ('c4', 'bored'), ('answerNum', 1), ('answer', 'playful')])
6.1826 	EXP 	Set  sound=heart120_1.wav
6.3230 	EXP 	Sound  started
6.3229 	EXP 	text: autoDraw = False
6.3229 	EXP 	image: image = 'eyes1.png'
6.3229 	EXP 	Choice1: text = '1.playful'
6.3229 	EXP 	Choice2: text = '2.comforting'
6.3229 	EXP 	Choice3: text = '3.irritated'
6.3229 	EXP 	Choice4: text = '4.bored'
6.3229 	EXP 	image: autoDraw = True
6.3229 	EXP 	Choice1: autoDraw = True
6.3229 	EXP 	Choice2: autoDraw = True
6.3229 	EXP 	Choice3: autoDraw = True
6.3229 	EXP 	Choice4: autoDraw = True
6.3229 	EXP 	Chosen: autoDraw = True
6.3229 	EXP 	YourChoice: autoDraw = True
6.3229 	EXP 	twentysec: autoDraw = True
6.3229 	EXP 	Timer: autoDraw = True
7.1883 	EXP 	Sound  stopped
7.1894 	EXP 	RatingScale rating: reset()
7.2230 	EXP 	image: autoDraw = False
7.2230 	EXP 	Choice1: autoDraw = False
7.2230 	EXP 	Choice2: autoDraw = False
7.2230 	EXP 	Choice3: autoDraw = False
7.2230 	EXP 	Choice4: autoDraw = False
7.2230 	EXP 	Chosen: autoDraw = False
7.2230 	EXP 	YourChoice: autoDraw = False
7.2230 	EXP 	twentysec: autoDraw = False
7.2230 	EXP 	FifteenSec: autoDraw = False
7.2230 	EXP 	TenSec: autoDraw = False
7.2230 	EXP 	FiveSec: autoDraw = False
7.2230 	EXP 	Timer: autoDraw = False
7.2230 	EXP 	Question: autoDraw = True
7.2230 	EXP 	rating: autoDraw = True
7.3231 	DATA 	Keypress: 3
8.1892 	DATA 	Keypress: return
8.1933 	DATA 	RatingScale rating: (key response) rating=4
8.1934 	DATA 	RatingScale rating: rating RT=1.003
8.1934 	DATA 	RatingScale rating: history=[(None, 0.0), ('4', 0.137), ('4', 1.003)]
8.2222 	EXP 	Question: autoDraw = False
8.2222 	EXP 	rating: autoDraw = False
8.2222 	EXP 	Wait3: autoDraw = True
8.7214 	EXP 	New trial (rep=0, index=1): OrderedDict([('pic', 'eyes2.png'), ('sound', 'heart120_1.wav'), ('c1', 'terrified'), ('c2', 'upset'), ('c3', 'arrogant'), ('c4', 'annoyed'), ('answerNum', 2), ('answer', 'upset')])
8.7249 	EXP 	Set  sound=heart120_1.wav
8.8291 	EXP 	Sound  started
8.8291 	EXP 	Wait3: autoDraw = False
8.8291 	EXP 	image: image = 'eyes2.png'
8.8291 	EXP 	Choice1: text = '1.terrified'
8.8291 	EXP 	Choice2: text = '2.upset'
8.8291 	EXP 	Choice3: text = '3.arrogant'
8.8291 	EXP 	Choice4: text = '4.annoyed'
8.8291 	EXP 	image: autoDraw = True
8.8291 	EXP 	Choice1: autoDraw = True
8.8291 	EXP 	Choice2: autoDraw = True
8.8291 	EXP 	Choice3: autoDraw = True
8.8291 	EXP 	Choice4: autoDraw = True
8.8291 	EXP 	Chosen: autoDraw = True
8.8291 	EXP 	YourChoice: autoDraw = True
8.8291 	EXP 	twentysec: autoDraw = True
8.8291 	EXP 	Timer: autoDraw = True
9.3403 	DATA 	Keypress: 3
9.7208 	EXP 	Sound  stopped
9.7260 	EXP 	RatingScale rating: reset()
9.7544 	EXP 	image: autoDraw = False
9.7544 	EXP 	Choice1: autoDraw = False
9.7544 	EXP 	Choice2: autoDraw = False
9.7544 	EXP 	Choice3: autoDraw = False
9.7544 	EXP 	Choice4: autoDraw = False
9.7544 	EXP 	Chosen: autoDraw = False
9.7544 	EXP 	YourChoice: autoDraw = False
9.7544 	EXP 	twentysec: autoDraw = False
9.7544 	EXP 	FifteenSec: autoDraw = False
9.7544 	EXP 	TenSec: autoDraw = False
9.7544 	EXP 	FiveSec: autoDraw = False
9.7544 	EXP 	Timer: autoDraw = False
9.7544 	EXP 	Question: autoDraw = True
9.7544 	EXP 	rating: autoDraw = True
10.0252 	DATA 	Keypress: 3
10.2894 	DATA 	Keypress: return
10.2933 	DATA 	RatingScale rating: (key response) rating=4
10.2934 	DATA 	RatingScale rating: rating RT=0.567
10.2934 	DATA 	RatingScale rating: history=[(None, 0.0), ('4', 0.303), ('4', 0.566)]
10.3201 	EXP 	Question: autoDraw = False
10.3201 	EXP 	rating: autoDraw = False
10.3201 	EXP 	Wait3: autoDraw = True
10.8198 	EXP 	New trial (rep=0, index=2): OrderedDict([('pic', 'eyes3.png'), ('sound', 'heart120_1.wav'), ('c1', 'joking'), ('c2', 'flustered'), ('c3', 'desire'), ('c4', 'convinced'), ('answerNum', 3), ('answer', 'desire')])
10.8216 	EXP 	Set  sound=heart120_1.wav
10.9475 	EXP 	Sound  started
10.9475 	EXP 	Wait3: autoDraw = False
10.9475 	EXP 	image: image = 'eyes3.png'
10.9475 	EXP 	Choice1: text = '1.joking'
10.9475 	EXP 	Choice2: text = '2.flustered'
10.9475 	EXP 	Choice3: text = '3.desire'
10.9475 	EXP 	Choice4: text = '4.convinced'
10.9475 	EXP 	image: autoDraw = True
10.9475 	EXP 	Choice1: autoDraw = True
10.9475 	EXP 	Choice2: autoDraw = True
10.9475 	EXP 	Choice3: autoDraw = True
10.9475 	EXP 	Choice4: autoDraw = True
10.9475 	EXP 	Chosen: autoDraw = True
10.9475 	EXP 	YourChoice: autoDraw = True
10.9475 	EXP 	twentysec: autoDraw = True
10.9475 	EXP 	Timer: autoDraw = True
11.4401 	DATA 	Keypress: 3
11.6228 	DATA 	Keypress: 3
11.7783 	DATA 	Keypress: return
11.8229 	EXP 	Sound  stopped
11.8275 	EXP 	RatingScale rating: reset()
11.8540 	EXP 	image: autoDraw = False
11.8540 	EXP 	Choice1: autoDraw = False
11.8540 	EXP 	Choice2: autoDraw = False
11.8540 	EXP 	Choice3: autoDraw = False
11.8540 	EXP 	Choice4: autoDraw = False
11.8540 	EXP 	Chosen: autoDraw = False
11.8540 	EXP 	YourChoice: autoDraw = False
11.8540 	EXP 	twentysec: autoDraw = False
11.8540 	EXP 	FifteenSec: autoDraw = False
11.8540 	EXP 	TenSec: autoDraw = False
11.8540 	EXP 	FiveSec: autoDraw = False
11.8540 	EXP 	Timer: autoDraw = False
11.8540 	EXP 	Question: autoDraw = True
11.8540 	EXP 	rating: autoDraw = True
12.3064 	DATA 	Keypress: 3
12.5292 	DATA 	Keypress: return
12.5294 	DATA 	RatingScale rating: (key response) rating=4
12.5296 	DATA 	RatingScale rating: rating RT=0.701
12.5297 	DATA 	RatingScale rating: history=[(None, 0.0), ('4', 0.482), ('4', 0.701)]
12.5702 	EXP 	Question: autoDraw = False
12.5702 	EXP 	rating: autoDraw = False
12.5702 	EXP 	Wait3: autoDraw = True
13.0549 	EXP 	New trial (rep=0, index=3): OrderedDict([('pic', 'eyes4.png'), ('sound', 'heart120_1.wav'), ('c1', 'joking'), ('c2', 'insisting'), ('c3', 'amused'), ('c4', 'relaxed'), ('answerNum', 2), ('answer', 'insisting')])
13.0568 	EXP 	Set  sound=heart120_1.wav
13.1541 	EXP 	Sound  started
13.1541 	EXP 	Wait3: autoDraw = False
13.1541 	EXP 	image: image = 'eyes4.png'
13.1541 	EXP 	Choice1: text = '1.joking'
13.1541 	EXP 	Choice2: text = '2.insisting'
13.1541 	EXP 	Choice3: text = '3.amused'
13.1541 	EXP 	Choice4: text = '4.relaxed'
13.1541 	EXP 	image: autoDraw = True
13.1541 	EXP 	Choice1: autoDraw = True
13.1541 	EXP 	Choice2: autoDraw = True
13.1541 	EXP 	Choice3: autoDraw = True
13.1541 	EXP 	Choice4: autoDraw = True
13.1541 	EXP 	Chosen: autoDraw = True
13.1541 	EXP 	YourChoice: autoDraw = True
13.1541 	EXP 	twentysec: autoDraw = True
13.1541 	EXP 	Timer: autoDraw = True
13.6954 	DATA 	Keypress: 3
14.0709 	EXP 	Sound  stopped
14.0778 	EXP 	RatingScale rating: reset()
14.1040 	EXP 	image: autoDraw = False
14.1040 	EXP 	Choice1: autoDraw = False
14.1040 	EXP 	Choice2: autoDraw = False
14.1040 	EXP 	Choice3: autoDraw = False
14.1040 	EXP 	Choice4: autoDraw = False
14.1040 	EXP 	Chosen: autoDraw = False
14.1040 	EXP 	YourChoice: autoDraw = False
14.1040 	EXP 	twentysec: autoDraw = False
14.1040 	EXP 	FifteenSec: autoDraw = False
14.1040 	EXP 	TenSec: autoDraw = False
14.1040 	EXP 	FiveSec: autoDraw = False
14.1040 	EXP 	Timer: autoDraw = False
14.1040 	EXP 	Question: autoDraw = True
14.1040 	EXP 	rating: autoDraw = True
14.4396 	DATA 	Keypress: 3
14.6929 	DATA 	Keypress: return
14.6974 	DATA 	RatingScale rating: (key response) rating=4
14.6976 	DATA 	RatingScale rating: rating RT=0.619
14.6976 	DATA 	RatingScale rating: history=[(None, 0.0), ('4', 0.365), ('4', 0.619)]
14.7375 	EXP 	Question: autoDraw = False
14.7375 	EXP 	rating: autoDraw = False
14.7375 	EXP 	Wait3: autoDraw = True
15.2367 	EXP 	New trial (rep=0, index=4): OrderedDict([('pic', 'eyes5.png'), ('sound', 'heart120_1.wav'), ('c1', 'irritated'), ('c2', 'sarcastic'), ('c3', 'worried'), ('c4', 'friendly'), ('answerNum', 3), ('answer', 'worried')])
15.2386 	EXP 	Set  sound=heart120_1.wav
15.3540 	EXP 	Sound  started
15.3540 	EXP 	Wait3: autoDraw = False
15.3540 	EXP 	image: image = 'eyes5.png'
15.3540 	EXP 	Choice1: text = '1.irritated'
15.3540 	EXP 	Choice2: text = '2.sarcastic'
15.3540 	EXP 	Choice3: text = '3.worried'
15.3540 	EXP 	Choice4: text = '4.friendly'
15.3540 	EXP 	image: autoDraw = True
15.3540 	EXP 	Choice1: autoDraw = True
15.3540 	EXP 	Choice2: autoDraw = True
15.3540 	EXP 	Choice3: autoDraw = True
15.3540 	EXP 	Choice4: autoDraw = True
15.3540 	EXP 	Chosen: autoDraw = True
15.3540 	EXP 	YourChoice: autoDraw = True
15.3540 	EXP 	twentysec: autoDraw = True
15.3540 	EXP 	Timer: autoDraw = True
15.7897 	DATA 	Keypress: 3
16.0656 	DATA 	Keypress: return
16.2401 	EXP 	Sound  stopped
16.2467 	EXP 	RatingScale rating: reset()
16.2710 	EXP 	image: autoDraw = False
16.2710 	EXP 	Choice1: autoDraw = False
16.2710 	EXP 	Choice2: autoDraw = False
16.2710 	EXP 	Choice3: autoDraw = False
16.2710 	EXP 	Choice4: autoDraw = False
16.2710 	EXP 	Chosen: autoDraw = False
16.2710 	EXP 	YourChoice: autoDraw = False
16.2710 	EXP 	twentysec: autoDraw = False
16.2710 	EXP 	FifteenSec: autoDraw = False
16.2710 	EXP 	TenSec: autoDraw = False
16.2710 	EXP 	FiveSec: autoDraw = False
16.2710 	EXP 	Timer: autoDraw = False
16.2710 	EXP 	Question: autoDraw = True
16.2710 	EXP 	rating: autoDraw = True
16.4428 	DATA 	Keypress: 3
16.8729 	DATA 	Keypress: return
16.8794 	DATA 	RatingScale rating: (key response) rating=4
16.8796 	DATA 	RatingScale rating: rating RT=0.632
16.8796 	DATA 	RatingScale rating: history=[(None, 0.0), ('4', 0.201), ('4', 0.632)]
16.9217 	EXP 	Question: autoDraw = False
16.9217 	EXP 	rating: autoDraw = False
16.9217 	EXP 	Wait3: autoDraw = True
17.4211 	EXP 	New trial (rep=0, index=5): OrderedDict([('pic', 'eyes6.png'), ('sound', 'heart120_1.wav'), ('c1', 'aghast'), ('c2', 'fantasizing'), ('c3', 'impatient'), ('c4', 'alarmed'), ('answerNum', 2), ('answer', 'fantasizing')])
17.4228 	EXP 	Set  sound=heart120_1.wav
17.5322 	EXP 	Sound  started
17.5322 	EXP 	Wait3: autoDraw = False
17.5322 	EXP 	image: image = 'eyes6.png'
17.5322 	EXP 	Choice1: text = '1.aghast'
17.5322 	EXP 	Choice2: text = '2.fantasizing'
17.5322 	EXP 	Choice3: text = '3.impatient'
17.5322 	EXP 	Choice4: text = '4.alarmed'
17.5322 	EXP 	image: autoDraw = True
17.5322 	EXP 	Choice1: autoDraw = True
17.5322 	EXP 	Choice2: autoDraw = True
17.5322 	EXP 	Choice3: autoDraw = True
17.5322 	EXP 	Choice4: autoDraw = True
17.5322 	EXP 	Chosen: autoDraw = True
17.5322 	EXP 	YourChoice: autoDraw = True
17.5322 	EXP 	twentysec: autoDraw = True
17.5322 	EXP 	Timer: autoDraw = True
17.8234 	DATA 	Keypress: 3
18.1740 	DATA 	Keypress: return
18.4386 	EXP 	Sound  stopped
18.4458 	EXP 	RatingScale rating: reset()
18.4712 	EXP 	image: autoDraw = False
18.4712 	EXP 	Choice1: autoDraw = False
18.4712 	EXP 	Choice2: autoDraw = False
18.4712 	EXP 	Choice3: autoDraw = False
18.4712 	EXP 	Choice4: autoDraw = False
18.4712 	EXP 	Chosen: autoDraw = False
18.4712 	EXP 	YourChoice: autoDraw = False
18.4712 	EXP 	twentysec: autoDraw = False
18.4712 	EXP 	FifteenSec: autoDraw = False
18.4712 	EXP 	TenSec: autoDraw = False
18.4712 	EXP 	FiveSec: autoDraw = False
18.4712 	EXP 	Timer: autoDraw = False
18.4712 	EXP 	Question: autoDraw = True
18.4712 	EXP 	rating: autoDraw = True
19.0743 	DATA 	Keypress: return
19.4078 	DATA 	Keypress: 3
19.7717 	DATA 	Keypress: return
19.7757 	DATA 	RatingScale rating: (key response) rating=4
19.7759 	DATA 	RatingScale rating: rating RT=1.329
19.7759 	DATA 	RatingScale rating: history=[(None, 0.0), ('4', 0.965), ('4', 1.329)]
19.8031 	EXP 	Question: autoDraw = False
19.8031 	EXP 	rating: autoDraw = False
19.8031 	EXP 	Wait3: autoDraw = True
20.3030 	EXP 	New trial (rep=0, index=6): OrderedDict([('pic', 'eyes7.png'), ('sound', 'heart120_1.wav'), ('c1', 'apologetic'), ('c2', 'friendly'), ('c3', 'uneasy'), ('c4', 'dispirited'), ('answerNum', 3), ('answer', 'uneasy')])
20.3049 	EXP 	Set  sound=heart120_1.wav
20.4284 	EXP 	Sound  started
20.4284 	EXP 	Wait3: autoDraw = False
20.4284 	EXP 	image: image = 'eyes7.png'
20.4284 	EXP 	Choice1: text = '1.apologetic'
20.4284 	EXP 	Choice2: text = '2.friendly'
20.4284 	EXP 	Choice3: text = '3.uneasy'
20.4284 	EXP 	Choice4: text = '4.dispirited'
20.4284 	EXP 	image: autoDraw = True
20.4284 	EXP 	Choice1: autoDraw = True
20.4284 	EXP 	Choice2: autoDraw = True
20.4284 	EXP 	Choice3: autoDraw = True
20.4284 	EXP 	Choice4: autoDraw = True
20.4284 	EXP 	Chosen: autoDraw = True
20.4284 	EXP 	YourChoice: autoDraw = True
20.4284 	EXP 	twentysec: autoDraw = True
20.4284 	EXP 	Timer: autoDraw = True
20.7649 	DATA 	Keypress: 3
21.1642 	DATA 	Keypress: return
21.3069 	EXP 	Sound  stopped
21.3113 	EXP 	RatingScale rating: reset()
21.3379 	EXP 	image: autoDraw = False
21.3379 	EXP 	Choice1: autoDraw = False
21.3379 	EXP 	Choice2: autoDraw = False
21.3379 	EXP 	Choice3: autoDraw = False
21.3379 	EXP 	Choice4: autoDraw = False
21.3379 	EXP 	Chosen: autoDraw = False
21.3379 	EXP 	YourChoice: autoDraw = False
21.3379 	EXP 	twentysec: autoDraw = False
21.3379 	EXP 	FifteenSec: autoDraw = False
21.3379 	EXP 	TenSec: autoDraw = False
21.3379 	EXP 	FiveSec: autoDraw = False
21.3379 	EXP 	Timer: autoDraw = False
21.3379 	EXP 	Question: autoDraw = True
21.3379 	EXP 	rating: autoDraw = True
21.7800 	DATA 	Keypress: 3
22.2066 	DATA 	Keypress: return
22.2133 	DATA 	RatingScale rating: (key response) rating=4
22.2135 	DATA 	RatingScale rating: rating RT=0.902
22.2136 	DATA 	RatingScale rating: history=[(None, 0.0), ('4', 0.469), ('4', 0.901)]
22.2550 	EXP 	Question: autoDraw = False
22.2550 	EXP 	rating: autoDraw = False
22.2550 	EXP 	Wait3: autoDraw = True
22.7395 	EXP 	New trial (rep=0, index=7): OrderedDict([('pic', 'eyes8.png'), ('sound', 'heart120_1.wav'), ('c1', 'despondent'), ('c2', 'relieved '), ('c3', 'shy'), ('c4', 'excited'), ('answerNum', 1), ('answer', 'despondent')])
22.7420 	EXP 	Set  sound=heart120_1.wav
22.8456 	EXP 	Sound  started
22.8456 	EXP 	Wait3: autoDraw = False
22.8456 	EXP 	image: image = 'eyes8.png'
22.8456 	EXP 	Choice1: text = '1.despondent'
22.8456 	EXP 	Choice2: text = '2.relieved '
22.8456 	EXP 	Choice3: text = '3.shy'
22.8456 	EXP 	Choice4: text = '4.excited'
22.8456 	EXP 	image: autoDraw = True
22.8456 	EXP 	Choice1: autoDraw = True
22.8456 	EXP 	Choice2: autoDraw = True
22.8456 	EXP 	Choice3: autoDraw = True
22.8456 	EXP 	Choice4: autoDraw = True
22.8456 	EXP 	Chosen: autoDraw = True
22.8456 	EXP 	YourChoice: autoDraw = True
22.8456 	EXP 	twentysec: autoDraw = True
22.8456 	EXP 	Timer: autoDraw = True
23.2192 	DATA 	Keypress: 3
23.7396 	EXP 	Sound  stopped
23.7469 	EXP 	RatingScale rating: reset()
23.7724 	EXP 	image: autoDraw = False
23.7724 	EXP 	Choice1: autoDraw = False
23.7724 	EXP 	Choice2: autoDraw = False
23.7724 	EXP 	Choice3: autoDraw = False
23.7724 	EXP 	Choice4: autoDraw = False
23.7724 	EXP 	Chosen: autoDraw = False
23.7724 	EXP 	YourChoice: autoDraw = False
23.7724 	EXP 	twentysec: autoDraw = False
23.7724 	EXP 	FifteenSec: autoDraw = False
