pic,sound,c1,c2,c3,c4,answerNum,answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro.keys,intro.rt,Answer1.keys,Answer1.rt,rating.response,rating.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,0.738692045212,,,,,2018_Dec_13_0036,60.7311242552,HeartBeat3,001,,
eyes3.png,120bpm,joking,flustered,desire,convinced,3,desire,0,0,0,2,,,1,0.717463970184,2,0.884,2018_Dec_13_0036,60.7311242552,HeartBeat3,001,,
