pic,sound,c1,c2,c3,c4,answerNum,answer,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro.keys,intro.rt,Answer1.keys,Answer1.rt,rating.response,rating.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,0.569097995758,,,,,2018_Dec_13_0034,59.8461292606,HeartBeat3,001,,
eyes15.png,120bpm,contemplative,flustered,encouraging,amused,1,contemplative,0,0,0,14,,,1,1.01440000534,2,1.399,2018_Dec_13_0034,59.8461292606,HeartBeat3,001,,
